term,gene
Nusse_Regeneration,Slc25a45
Nusse_Regeneration,Prss12
Nusse_Regeneration,Reg3a
Nusse_Regeneration,Slc15a1
Nusse_Regeneration,Plbd1
Nusse_Regeneration,Akr1c14
Nusse_Regeneration,Spink3
Nusse_Regeneration,Malrd1
Nusse_Regeneration,Fam49a
Nusse_Regeneration,Ros1
Nusse_Regeneration,Ace
Nusse_Regeneration,Fabp1
Nusse_Regeneration,Clec2e
Nusse_Regeneration,Slc6a20a
Nusse_Regeneration,Trim30d
Nusse_Regeneration,Hemgn
Nusse_Regeneration,Fmo5
Nusse_Regeneration,Mep1a
Nusse_Regeneration,Akr1b7
Nusse_Regeneration,Sypl2
Nusse_Regeneration,Sult1d1
Nusse_Regeneration,Dpyd
Nusse_Regeneration,Slc28a1
Nusse_Regeneration,Cyp2c68
Nusse_Regeneration,Tfpi
Nusse_Regeneration,Ces2a
Nusse_Regeneration,N4bp2l1
Nusse_Regeneration,Aldh1a1
Nusse_Regeneration,Tmem86a
Nusse_Regeneration,Peli2
Nusse_Regeneration,Dab1
Nusse_Regeneration,Acvr1c
Nusse_Regeneration,Naaladl1
Nusse_Regeneration,Fras1
Nusse_Regeneration,Adh6a
Nusse_Regeneration,Slc4a5
Nusse_Regeneration,Ace2
Nusse_Regeneration,Gm8989
Nusse_Regeneration,Nrn1
Nusse_Regeneration,Ugt1a1
Nusse_Regeneration,Lgr5
Nusse_Regeneration,Sult1b1
Nusse_Regeneration,Adh4
Nusse_Regeneration,Wipf3
Nusse_Regeneration,Paqr7
Nusse_Regeneration,Apoc3
Nusse_Regeneration,Ugt2a3
Nusse_Regeneration,Gm15315
Nusse_Regeneration,Pyroxd2
Nusse_Regeneration,Cyp4v3
Nusse_Regeneration,Ccbe1
Nusse_Regeneration,Gm10499
Nusse_Regeneration,Fbp1
Nusse_Regeneration,Ces1d
Nusse_Regeneration,Anpep
Nusse_Regeneration,Acer1
Nusse_Regeneration,Adh1
Nusse_Regeneration,Enpep
Nusse_Regeneration,Cyp2c55
Nusse_Regeneration,Slc14a1
Nusse_Regeneration,Cyp2c66
Nusse_Regeneration,Arg2
Nusse_Regeneration,Rdh7
Nusse_Regeneration,Maob
Nusse_Regeneration,Cyp3a25
Nusse_Regeneration,Ces1f
Nusse_Regeneration,Lct
Nusse_Regeneration,2010106E10Rik
Nusse_Regeneration,Mptx2
Nusse_Regeneration,Defa17
Nusse_Regeneration,Mme
Nusse_Regeneration,Defa24
Nusse_Regeneration,Hmgcs2
Nusse_Regeneration,Cyp2b10
Nusse_Regeneration,Defa22
Nusse_Regeneration,Defa5
Nusse_Regeneration,Defa3
Nusse_Regeneration,Gm15292
Nusse_Regeneration,Cyp3a11
Nusse_Regeneration,Defa-rs1
Nusse_Regeneration,Gm15284
Nusse_Regeneration,Sfrp5
Nusse_Regeneration,Gm14851
Nusse_Regeneration,Defa21
Nusse_Regeneration,AY761184
Nusse_Regeneration,Defa26
Mustata_Fetal,Spp1
Mustata_Fetal,Gja1
Mustata_Fetal,Ctgf
Mustata_Fetal,Basp1
Mustata_Fetal,Tacstd2
Mustata_Fetal,Car2
Mustata_Fetal,Sftpd
Mustata_Fetal,Mal
Mustata_Fetal,Clu
Mustata_Fetal,Wfdc2
Mustata_Fetal,Msln
Mustata_Fetal,Vsig1
Mustata_Fetal,Expi
Mustata_Fetal,Tubb6
Mustata_Fetal,Ly6a
Mustata_Fetal,Syt14l
Mustata_Fetal,Crip2
Mustata_Fetal,Anxa1
Mustata_Fetal,Col4a1
Mustata_Fetal,Il33
Mustata_Fetal,Ly6f
Mustata_Fetal,Sprr1a
Mustata_Fetal,Lor
Mustata_Fetal,Col4a2
Mustata_Fetal,Krt4
Mustata_Fetal,Igfbp7
Mustata_Fetal,Akap13
Mustata_Fetal,Sptssb
Mustata_Fetal,Ecscr
Mustata_Fetal,Ivl
Mustata_Fetal,Gkn1
Mustata_Fetal,Akr1b8
Mustata_Fetal,Cdh13
Mustata_Fetal,Slc45a3
Mustata_Fetal,Efna5
Mustata_Fetal,Anxa8
Mustata_Fetal,1700007K13Rik
Mustata_Fetal,Acsm3
Mustata_Fetal,Ppic
Mustata_Fetal,Anxa3
Mustata_Fetal,Eda2r
Mustata_Fetal,S100a6
Mustata_Fetal,Ldh2
Mustata_Fetal,Ly6c
Mustata_Fetal,Efemp1
Mustata_Fetal,Ddit4l
Mustata_Fetal,Pdzk1ip1
Mustata_Fetal,Ly6d
Mustata_Fetal,2310002J15Rik
Mustata_Fetal,Cugbp2
Mustata_Fetal,Laptm5
Mustata_Fetal,Plekhs1
Mustata_Fetal,Dscr6
Mustata_Fetal,Hs6st2
Mustata_Fetal,Slc4a11
Mustata_Fetal,AI467606
Mustata_Fetal,Cryab
Mustata_Fetal,Sh3kbp1
Mustata_Fetal,Samd5
Mustata_Fetal,Phlda3
Mustata_Fetal,Krt7
Mustata_Fetal,Il1rn
Mustata_Fetal,Ccnd1
Mustata_Fetal,Fut2
Mustata_Fetal,Serpinb9b
Mustata_Fetal,Plaur
Mustata_Fetal,Prtf
Mustata_Fetal,Syt8
Mustata_Fetal,Tmem40
Mustata_Fetal,5830408B19Rik
Mustata_Fetal,Ptp4a3
Mustata_Fetal,Gpx2
Mustata_Fetal,Psapl1
Mustata_Fetal,Fer1l3
Mustata_Fetal,Zfp365
Mustata_Fetal,S100a11
Mustata_Fetal,Psca
Mustata_Fetal,Oas1f
Mustata_Fetal,Sox21
Mustata_Fetal,Fabp5
Mustata_Fetal,Col18a1
Mustata_Fetal,Cd14
Mustata_Fetal,Pmm1
Mustata_Fetal,Plk2
Mustata_Fetal,Clic3
Mustata_Fetal,Ncmap
Mustata_Fetal,Ereg
Mustata_Fetal,Icam1
Mustata_Fetal,Fxyd3
Mustata_Fetal,Ccng1
Mustata_Fetal,Rbms1
Mustata_Fetal,Bmp8b
Mustata_Fetal,Mgat4c
Mustata_Fetal,Rdh10
Mustata_Fetal,Enah
Mustata_Fetal,Vnn1
Mustata_Fetal,Epha4
Mustata_Fetal,Pdlim4
Mustata_Fetal,Ggta1
Mustata_Fetal,Tnni2
Mustata_Fetal,Ier3
Mustata_Fetal,Glipr1
Mustata_Fetal,Il17re
Mustata_Fetal,Tmem34
Mustata_Fetal,S100A7A
Mustata_Fetal,Mcpt2
Mustata_Fetal,Suox
Mustata_Fetal,Prss22
Mustata_Fetal,Tspan6
Mustata_Fetal,Abcb1b
Mustata_Fetal,Tns4
Mustata_Fetal,S100a14
Mustata_Fetal,Lamc2
Mustata_Fetal,Jub
Mustata_Fetal,Ecm1
Mustata_Fetal,Scel
Mustata_Fetal,Fam198b
Mustata_Fetal,Osbpl5
Mustata_Fetal,Tlr4
Mustata_Fetal,Timp2
Mustata_Fetal,Trex2
Mustata_Fetal,Gatm
Mustata_Fetal,Zic4
Mustata_Fetal,Arl4c
Mustata_Fetal,Wwtr1
Mustata_Fetal,Aqp5
Mustata_Fetal,Capn2
Mustata_Fetal,Ccp110
Mustata_Fetal,Emp2
Mustata_Fetal,4833427G06Rik
Mustata_Fetal,Abcc4
Mustata_Fetal,Mtap6
Mustata_Fetal,Hyal1
Mustata_Fetal,Ift57
Mustata_Fetal,Serpinb6b
Mustata_Fetal,Slc25a48
Mustata_Fetal,Psrc1
Mustata_Fetal,Slc44a2
Mustata_Fetal,5730416F02Rik
Mustata_Fetal,Hspa1b
Mustata_Fetal,Ppl
Mustata_Fetal,Mgmt
Mustata_Fetal,Cd68
Mustata_Fetal,Cxcl16
Mustata_Fetal,P2ry6
Mustata_Fetal,Ddah1
Mustata_Fetal,Pmepa1
Mustata_Fetal,Gcnt1
Mustata_Fetal,Cgnl1
Mustata_Fetal,Emp1
Mustata_Fetal,Prl2c3
Mustata_Fetal,Bok
Mustata_Fetal,Ildr1
Mustata_Fetal,1110028F11Rik
Mustata_Fetal,Plf
Mustata_Fetal,Arhgef4
Mustata_Fetal,Arhgef3
Mustata_Fetal,Msn
Mustata_Fetal,Dcxr
Mustata_Fetal,Spata6
Mustata_Fetal,Arhgap44
Mustata_Fetal,Rgs19
Mustata_Fetal,Noxo1
Mustata_Fetal,Vangl1
Mustata_Fetal,S100a4
Mustata_Fetal,Tspan4
Mustata_Fetal,Gpr137b
Mustata_Fetal,Ccnd2
Mustata_Fetal,Ttc9
Mustata_Fetal,Pdrg1
Mustata_Fetal,Vamp5
Mustata_Fetal,Far1
Mustata_Fetal,Serpinb5
Mustata_Fetal,Ctsh
Mustata_Fetal,4930461G14Rik
Mustata_Fetal,Fam212b
Mustata_Fetal,Akr1b10
Mustata_Fetal,Rab15
Mustata_Fetal,Zmat3
Mustata_Fetal,Ahnak
Mustata_Fetal,Krt18
Mustata_Fetal,Dapk1
Mustata_Fetal,Flot2
Mustata_Fetal,Avpi1
Mustata_Fetal,Rab11fip5
Mustata_Fetal,Tuba1
Mustata_Fetal,Fam129b
Mustata_Fetal,Mfsd4
Mustata_Fetal,Paqr8
Mustata_Fetal,Serpinb11
Mustata_Fetal,Prkar1a
Mustata_Fetal,Lama3
Mustata_Fetal,Tinagl1
Mustata_Fetal,Mcam
Mustata_Fetal,Nfe2l3
Mustata_Fetal,Sh3bgrl2
Mustata_Fetal,Lmna
Mustata_Fetal,Scmh1
Mustata_Fetal,E130012A19Rik
Mustata_Fetal,Pdlim7
Mustata_Fetal,Foxq1
Mustata_Fetal,Gcnt3
Mustata_Fetal,Akr1b3
Mustata_Fetal,Tmem43
Mustata_Fetal,Mdm2
Mustata_Fetal,2210011C24Rik
Mustata_Fetal,Slfn2
Mustata_Fetal,Gtse1
Mustata_Fetal,Gpc1
Mustata_Fetal,Camsap2
Mustata_Fetal,Hspb1
Mustata_Fetal,Eps8l1
Mustata_Fetal,Ckap2
Mustata_Fetal,Golga2
Mustata_Fetal,Adam9
Mustata_Fetal,Plat
Mustata_Fetal,Wwc2
Mustata_Fetal,Prkcdbp
Mustata_Fetal,Inf2
Mustata_Fetal,Aim1
Mustata_Fetal,Mras
Mustata_Fetal,Tpm2
Mustata_Fetal,Chrnb1
Mustata_Fetal,Anxa5
Mustata_Fetal,Ak1
Mustata_Fetal,Vax1
Mustata_Fetal,Tead4
Mustata_Fetal,Dyrk3
Mustata_Fetal,4632434I11Rik
Mustata_Fetal,Itgb4
Mustata_Fetal,Bax
Mustata_Fetal,Arl1
Mustata_Fetal,Rhod
Mustata_Fetal,Fam64a
Mustata_Fetal,Msantd3
Mustata_Fetal,Cd99l2
Mustata_Fetal,Klrg2
Mustata_Fetal,Clcf1
Mustata_Fetal,Id2
Mustata_Fetal,Sca10
Mustata_Fetal,Sgcb
Mustata_Fetal,Aen
Mustata_Fetal,Abcc5
Mustata_Fetal,Flnc
Mustata_Fetal,Pir
Mustata_Fetal,Cdkn2a
Mustata_Fetal,Fmnl2
Mustata_Fetal,Fbxw9
Mustata_Fetal,Cd44
Mustata_Fetal,Slc39a10
Mustata_Fetal,Endod1
Mustata_Fetal,Mboat1
Mustata_Fetal,Kifc3
Mustata_Fetal,Ccdc92
Mustata_Fetal,Susd4
Mustata_Fetal,Cnn2
Mustata_Fetal,Gnai1
Mustata_Fetal,Rab27b
Mustata_Fetal,Tspan2
Mustata_Fetal,Usp46
Mustata_Fetal,P2ry2
Mustata_Fetal,Cd55
Mustata_Fetal,Krt23
Mustata_Fetal,Gsn
Mustata_Fetal,S100a16
Mustata_Fetal,Gpr120
Mustata_Fetal,Tbc1d2
Mustata_Fetal,Sorl1
Mustata_Fetal,Fkbp9
Mustata_Fetal,Aaas
Mustata_Fetal,Epn3
Mustata_Fetal,Frmd6
Mustata_Fetal,Alcam
Mustata_Fetal,G6pdx
Mustata_Fetal,Abi3
Mustata_Fetal,B9d1
Mustata_Fetal,Zbtb32
Mustata_Fetal,Il4ra
Mustata_Fetal,Trp53inp1
Mustata_Fetal,1700066B19Rik
Mustata_Fetal,Gjb3
Mustata_Fetal,Zfp52
Mustata_Fetal,Plcd3
Mustata_Fetal,Btg2
Mustata_Fetal,Slc19a2
Mustata_Fetal,Slco4a1
Mustata_Fetal,Baiap2
Mustata_Fetal,Ercc5
Mustata_Fetal,Abhd4
Mustata_Fetal,Kcnn4
Mustata_Fetal,Dhh
Mustata_Fetal,Ap1s3
Mustata_Fetal,Wnt4
Mustata_Fetal,Glis3
Mustata_Fetal,Tnfaip8
Mustata_Fetal,Mlkl
Mustata_Fetal,Phlda2
Mustata_Fetal,Fosl1
Mustata_Fetal,Dusp22
Mustata_Fetal,Hspa2
Mustata_Fetal,Wtip
Mustata_Fetal,Soga2
Mustata_Fetal,Klhl13
Mustata_Fetal,Camkk1
Mustata_Fetal,Capn5
Mustata_Fetal,Ica1
Mustata_Fetal,Tnfrsf10b
Mustata_Fetal,Gadd45b
Mustata_Fetal,Exoc4
Mustata_Fetal,Rgs17
Mustata_Fetal,Stx11
Mustata_Fetal,Rps19
Mustata_Fetal,Gusb
Mustata_Fetal,Serpinh1
Mustata_Fetal,Cpt1c
Mustata_Fetal,Btbd11
Mustata_Fetal,Fam149a
Dedifferentiation Day8,Gm42418
Dedifferentiation Day8,Cmss1
Dedifferentiation Day8,Lars2
Dedifferentiation Day8,Camk1d
Dedifferentiation Day8,Hexb
Dedifferentiation Day8,AY036118
Dedifferentiation Day8,Jarid2
Dedifferentiation Day8,Cdk8
Dedifferentiation Day8,Gm15564
Dedifferentiation Day8,Gphn
Dedifferentiation Day8,Il31ra
Dedifferentiation Day8,D130009I18Rik
Dedifferentiation Day8,Filip1l
Dedifferentiation Day8,Gm26917
Dedifferentiation Day8,Il1rapl1
Dedifferentiation Day8,Zg16
Dedifferentiation Day8,Tmtc2
Dedifferentiation Day8,Gm48099
Dedifferentiation Day8,Gip
Dedifferentiation Day8,Xdh
Dedifferentiation Day8,Cck
Dedifferentiation Day8,Chd3
